STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
880;19730301;19730331;5;  5.02;   4.70;    9.77;    0.80;    1.73;  20.3;  17.0;  -5.1; 132.7;5;    16.1;    5.2;eor
880;19730401;19730430;5;  5.95;   5.80;   10.80;    1.97;    2.35;  19.7;  29.0;  -3.6; 129.5;5;    73.0;   22.1;eor
880;19730501;19730531;5;  4.78;  13.32;   19.52;    7.70;    1.95;  29.0;  19.0;  -0.3; 212.4;5;    57.7;   20.6;eor
880;19730601;19730630;5;  4.12;  17.07;   22.94;   11.06;    1.90;  31.6;  26.0;   3.5; 266.2;5;    51.6;   12.2;eor
880;19730701;19730731;5;  4.62;  18.46;   24.13;   13.02;    1.91;  30.7;  17.0;   8.0; 233.0;5;    96.2;   30.1;eor
880;19730801;19730831;5;  2.83;  18.08;   25.42;   10.83;    1.55;  32.2;  23.0;   3.4; 286.2;5;    29.7;   15.1;eor
880;19730901;19730930;5;  4.54;  14.33;   20.83;    9.48;    1.72;  32.7;  18.0;   0.0; 174.4;5;    23.8;   13.0;eor
880;19731001;19731031;5;  4.92;   7.60;   12.36;    3.78;    1.70;  24.4;  28.0;  -4.4; 114.8;5;    43.3;   11.4;eor
880;19731101;19731130;5;  5.28;   3.55;    6.89;    0.93;    3.13;  14.0;  29.0;  -6.6;  72.9;5;    37.0;    5.3;eor
880;19731201;19731231;5;  5.98;   0.35;    2.81;   -1.88;    2.70;   8.9;  30.0; -10.0;  35.2;5;    42.3;    8.8;eor
880;19740101;19740131;5;  6.07;   3.35;    5.91;    1.12;    2.16;  11.3;  26.0;  -3.9;  52.8;5;    29.2;    5.8;eor
880;19740201;19740228;5;  6.43;   3.38;    6.54;    1.16;    1.95;  14.7;  24.0;  -4.0;  55.0;5;    38.3;    9.6;eor
880;19740301;19740331;5;  4.75;   5.91;   11.49;    1.86;    2.20;  20.2;  22.0;  -2.5; 166.4;5;    14.1;    8.4;eor
880;19740401;19740430;5;  4.13;   8.20;   14.55;    2.26;    1.51;  23.8;  17.0;  -3.7; 212.5;5;    10.9;    5.1;eor
880;19740501;19740531;5;  5.46;  12.04;   17.50;    7.21;    1.79;  24.7;  17.0;   0.4; 195.8;5;   103.7;   32.2;eor
880;19740601;19740630;5;  5.36;  14.92;   20.21;   10.38;    1.62;  27.2;  19.0;   5.1; 176.1;5;   134.4;   25.4;eor
880;19740701;19740731;5;  6.09;  16.45;   21.33;   12.40;    2.20;  26.5;  20.0;   9.3; 156.7;5;    54.1;    6.0;eor
880;19740801;19740831;5;  4.82;  18.31;   24.53;   13.43;    1.49;  34.8;  18.0;   8.4; 204.9;5;    75.2;   27.6;eor
880;19740901;19740930;5;  4.28;  14.37;   20.69;   10.23;    1.66;  28.3;  18.0;   5.1; 188.2;5;    94.3;   40.3;eor
880;19741001;19741031;5;  6.73;   6.41;    9.52;    4.03;    2.18;  14.6;  19.0;  -1.0;  51.1;5;   145.1;   36.6;eor
880;19741101;19741130;5;  6.67;   5.47;    8.08;    3.26;    2.37;  15.4;  19.0;  -1.7;  30.5;5;    55.2;   19.4;eor
880;19741201;19741231;5;  6.79;   5.27;    7.50;    2.80;    3.19;  12.5;  33.0;  -5.0;  38.5;5;   110.9;   18.1;eor
880;19750101;19750131;5;  5.94;   5.01;    7.51;    2.72;    2.77;  11.0;  22.0;  -3.1;  48.0;5;    33.0;    5.9;eor
880;19750201;19750228;5;  5.20;   0.49;    4.77;   -2.66;    1.52;  10.7;  15.0;  -8.9;  89.9;5;     9.7;    7.2;eor
880;19750301;19750331;5;  5.21;   4.07;    9.02;    0.43;    2.17;  19.7;  24.0;  -6.5; 116.3;5;    18.4;    4.1;eor
880;19750401;19750430;5;  5.52;   7.53;   12.41;    3.18;    2.01;  25.9;  23.0;  -2.2; 144.2;5;    37.9;   13.8;eor
880;19750501;19750531;5;  4.74;  13.38;   19.49;    7.85;    1.75;  26.7;  16.0;   0.6; 221.5;5;    60.0;   36.3;eor
880;19750601;19750630;5;  4.86;  16.41;   22.26;   11.03;    1.70;  31.0;  25.0;   0.7; 215.9;5;    91.4;   28.3;eor
880;19750701;19750731;5;  4.57;  19.91;   25.87;   14.42;    1.75;  31.4;  19.0;   8.2; 254.3;5;    35.3;   28.6;eor
880;19750801;19750831;5;  3.40;  19.89;   26.66;   13.36;    1.63;  33.1;  15.0;   7.5; 274.7;5;    67.7;   33.0;eor
880;19750901;19750930;5;  3.86;  16.75;   23.17;   12.06;    1.66;  33.3;  19.0;   4.8; 191.1;5;    53.6;   33.3;eor
880;19751001;19751031;5;  6.42;   8.09;   11.79;    5.71;    1.75;  22.8;  21.0;  -2.5;  69.9;5;    49.7;   19.6;eor
880;19751101;19751130;5;  5.55;   3.01;    6.13;    0.46;    2.05;  15.1;  22.0;  -9.6;  65.2;5;    28.6;    6.1;eor
880;19751201;19751231;5;  6.50;   2.15;    4.15;    0.26;    2.81;   8.7;  23.0;  -9.5;  31.2;5;    28.0;   10.2;eor
880;19760101;19760131;5;  6.18;   0.58;    3.35;   -2.05;    3.08;   9.4;  34.0; -14.9;  49.5;5;   109.0;   14.4;eor
880;19760201;19760229;5;  4.47;  -0.32;    3.22;   -3.02;    2.25;  13.8;  18.0; -10.5; 101.1;5;    11.6;    4.2;eor
880;19760301;19760331;5;  5.21;   0.63;    5.00;   -2.51;    2.33;  18.1;  29.0;  -7.6; 116.8;5;    15.0;    3.6;eor
880;19760401;19760430;5;  4.64;   7.27;   13.34;    1.94;    1.95;  23.5;  22.0;  -5.4; 169.8;5;     7.0;    5.2;eor
880;19760501;19760531;5;  4.14;  13.50;   19.66;    7.24;    1.96;  28.8;  20.0;   0.6; 245.1;5;    21.2;    5.5;eor
880;19760601;19760630;5;  3.43;  17.93;   24.29;   10.37;    1.82;  33.4;  18.0;   5.8; 314.1;5;    12.6;    6.3;eor
880;19760701;19760731;5;  3.87;  20.56;   27.10;   13.55;    1.73;  35.8;  23.0;   7.1; 256.0;5;    13.1;    7.0;eor
880;19760801;19760831;5;  4.01;  16.82;   23.45;   10.50;    1.55;  29.5;  18.0;   3.2; 237.8;5;    15.8;    6.7;eor
880;19760901;19760930;5;  5.57;  13.73;   19.47;    9.39;    1.62;  28.5;  20.0;   3.9; 130.1;5;    34.2;    8.0;eor
880;19761001;19761031;5;  5.27;   9.63;   14.22;    6.73;    1.71;  23.9;  14.0;  -1.1; 102.3;5;    30.4;   10.3;eor
880;19761101;19761130;5;  6.57;   5.59;    8.23;    3.25;    1.83;  16.7;  18.0;  -2.4;  43.0;5;    40.1;   10.6;eor
880;19761201;19761231;5;  6.25;  -0.23;    2.11;   -2.27;    2.32;  11.0;  28.0; -17.5;  44.3;5;    25.2;    5.8;eor
880;19770101;19770131;5;  6.70;   0.55;    2.82;   -1.15;    1.92;  11.0;  20.0;  -6.7;  21.1;5;    14.0;    2.5;eor
880;19770201;19770228;5;  5.84;   2.79;    6.64;    0.01;    1.98;  14.5;  17.0; -10.5;  55.6;5;    28.0;    4.4;eor
880;19770301;19770331;5;  5.75;   6.56;   10.76;    3.50;    2.29;  18.4;  28.0;  -6.4; 102.8;5;    30.8;    6.7;eor
880;19770401;19770430;5;  6.04;   6.27;   11.00;    2.75;    2.61;  17.2;  29.0;  -3.0; 123.6;5;    48.7;    7.1;eor
880;19770501;19770531;5;-999;  12.99;   18.92;    7.73;    1.88;  29.3;  17.0;   1.4; 239.5;5;    56.5;   25.6;eor
880;19770601;19770630;5;-999;  17.71;   22.81;   13.20;    1.54;  31.0;  17.0;   1.0; 187.0;5;   115.5;   63.1;eor
880;19770701;19770731;5;-999;  17.64;   22.36;   12.96;    1.88;  28.7;  19.0;   8.2; 192.2;5;    97.5;   27.9;eor
880;19770801;19770831;5;-999;  17.28;   22.13;   13.14;    1.68;  28.0;  17.0;   6.6; 158.7;5;    76.2;   22.0;eor
880;19770901;19770930;5;-999;  12.14;   16.84;    8.46;    1.89;  26.0;  21.0;   0.6; 146.7;5;    56.9;   23.7;eor
880;19771001;19771031;5;-999;  10.51;   15.77;    6.59;    1.66;  25.4;  22.0;  -0.3; 139.7;5;     9.9;    3.0;eor
880;19771101;19771130;5;-999;   6.11;    8.76;    3.95;    3.11;  17.3;  28.0;  -2.9;  57.9;5;    64.9;    9.9;eor
880;19771201;19771231;5;-999;   1.85;    4.15;   -0.25;    2.41;  15.0;  26.0;  -5.8;  37.5;5;    27.9;    5.1;eor
880;19780101;19780131;5;-999;   1.28;    3.59;   -0.76;    2.58;   6.1;  31.0;  -5.2;  42.0;5;    27.1;   10.4;eor
880;19780201;19780228;5;-999;  -1.00;    2.66;   -4.22;    1.75;  15.9;  13.0; -17.0;  72.5;5;     8.5;    3.0;eor
880;19780301;19780331;5;-999;   5.51;   10.01;    2.12;    2.61;  22.8;  28.0;  -4.0; 142.7;5;    36.0;    7.9;eor
880;19780401;19780430;5;-999;   7.31;   13.07;    2.27;    1.66;  20.4;  17.0;  -5.5; 193.3;5;    31.4;   14.1;eor
880;19780501;19780531;5;-999;  12.86;   18.45;    7.37;    1.92;  27.3;  14.0;  -2.9; 207.4;5;   100.9;   23.1;eor
880;19780601;19780630;5;-999;  16.55;   21.90;   11.03;    2.17;  29.5;  16.0;   4.4; 224.8;5;    32.0;    9.3;eor
880;19780701;19780731;5;-999;  17.39;   22.63;   12.05;    2.21;  32.7;  17.0;   5.5; 209.4;5;    29.2;   15.1;eor
880;19780801;19780831;5;-999;  16.63;   21.77;   12.19;    2.21;  31.8;  26.0;   6.0; 184.6;5;   175.1;  130.6;eor
880;19780901;19780930;5;-999;  12.80;   16.53;    9.91;    2.78;  24.0;  21.0;   5.1; 100.1;5;    91.8;   19.0;eor
880;19781001;19781031;5;-999;  10.05;   13.78;    7.15;    2.22;  23.5;  18.0;  -0.1;  87.4;5;    47.9;   10.0;eor
880;19781101;19781130;5;-999;   5.40;    8.51;    2.92;    2.39;  13.7;  15.0;  -4.6;  66.6;5;    20.8;   11.9;eor
880;19781201;19781231;5;-999;  -0.15;    2.45;   -2.85;    2.44;   9.9;  14.0; -19.3;  36.0;5;    68.0;    9.5;eor
880;19790101;19790131;5;-999;  -4.00;   -1.65;   -6.60;    2.39;   3.5;  17.0; -22.0;  34.8;5;    29.6;    5.3;eor
880;19790201;19790228;5;-999;  -2.83;    0.40;   -5.88;    2.42;   5.9;  24.0; -12.6;  73.1;5;    27.7;    6.3;eor
880;19790301;19790331;5;-999;   4.06;    8.27;    1.11;    2.71;  18.0;  17.0;  -3.5; 103.7;5;    57.5;    9.2;eor
880;19790401;19790430;5;-999;   7.31;   12.26;    3.25;    2.20;  20.1;  17.0;  -1.0; 130.7;5;    35.0;   13.3;eor
880;19790501;19790531;5;-999;  14.37;   20.55;    8.39;    2.11;  31.6;  25.0;  -1.1; 280.4;5;    38.5;   31.8;eor
880;19790601;19790630;5;-999;  19.40;   25.12;   13.70;    1.86;  32.8;  21.0;   9.0; 252.3;5;   103.6;   32.1;eor
880;19790701;19790731;5;-999;  15.56;   20.02;   11.29;    2.09;  27.1;  17.0;   5.1; 141.4;5;    80.8;   19.3;eor
880;19790801;19790831;5;-999;  17.73;   23.28;   12.70;    1.87;  30.7;  17.0;   8.0; 210.2;5;    44.7;   11.4;eor
880;19790901;19790930;5;-999;  14.22;   19.69;   10.09;    1.90;  29.9;  19.0;   1.1; 172.2;5;    65.2;   16.1;eor
880;19791001;19791031;5;-999;   7.68;   13.10;    3.78;    2.10;  22.1;  15.0;  -3.3; 177.5;5;    13.9;   11.2;eor
880;19791101;19791130;5;-999;   4.31;    6.55;    2.35;    2.37;  13.0;  23.0;  -2.4;  27.7;5;    73.4;   12.4;eor
880;19791201;19791231;5;-999;   4.21;    6.87;    1.90;    2.67;  15.0;  21.0;  -5.9;  41.1;5;    84.2;   20.7;eor
880;19800101;19800131;5;-999;  -3.98;   -1.19;   -6.97;    1.95;   7.0;  15.0; -16.1;  46.1;5;    23.6;    6.4;eor
880;19800201;19800229;5;-999;   1.37;    4.63;   -0.93;    2.11;  10.9;  17.0;  -5.3;  56.1;5;    34.9;    9.0;eor
880;19800301;19800331;5;-999;   2.77;    6.72;   -0.25;    2.68;  15.6;  20.0;  -6.5; 123.2;5;    30.7;    6.9;eor
880;19800401;19800430;5;-999;   6.23;   11.24;    1.53;    2.11;  21.3;  26.0;  -2.0; 122.4;5;    63.0;   16.0;eor
880;19800501;19800531;5;-999;  11.18;   17.24;    4.19;    2.00;  25.4;  15.0;  -2.6; 290.9;5;    18.5;   17.2;eor
880;19800601;19800630;5;-999;  16.37;   21.53;   11.63;    2.24;  31.3;  20.0;   2.8; 193.2;5;    70.9;   12.0;eor
880;19800701;19800731;5;-999;  16.25;   20.89;   12.28;    2.01;  26.4;  15.0;   7.2; 140.4;5;   169.1;   26.1;eor
880;19800801;19800831;5;-999;  17.19;   22.67;   12.59;    2.14;  32.6;  27.0;   6.1; 215.3;5;    36.2;    9.2;eor
880;19800901;19800930;5;-999;  13.79;   19.58;    9.59;    1.80;  27.2;  25.0;   3.0; 192.5;5;    78.8;   35.4;eor
880;19801001;19801031;5;-999;   9.09;   13.15;    6.23;    2.46;  20.3;  19.0;  -0.4; 111.2;5;    59.9;   16.0;eor
880;19801101;19801130;5;-999;   3.71;    5.78;    1.70;    2.84;  14.5;  19.0;  -4.3;  43.3;5;    41.5;   10.7;eor
880;19801201;19801231;5;-999;   1.21;    3.41;   -1.14;    2.99;  11.6;  19.0; -15.1;  38.0;5;    40.5;    6.4;eor
880;19810101;19810131;10;  6.06;  -1.13;    1.36;   -3.45;    2.54;   7.8;  28.0; -16.0;  49.7;10;    44.2;    7.8;eor
880;19810201;19810228;10;  6.04;   0.57;    3.26;   -1.50;    2.64;   9.0;  24.0; -10.5;  69.7;10;    16.9;    5.2;eor
880;19810301;19810331;10;  6.26;   7.24;   11.76;    3.78;    2.56;  20.5;  21.0;  -3.5;  90.0;10;    78.8;   17.5;eor
880;19810401;19810430;10;  4.43;   7.52;   13.46;    2.32;    2.08;  23.1;  19.0;  -4.5; 197.4;10;    45.7;   27.7;eor
880;19810501;19810531;10;  4.07;  14.63;   20.61;    8.92;    2.10;  27.1;  18.0;   0.0; 265.6;10;    49.2;   12.6;eor
880;19810601;19810630;10;  5.74;  17.03;   22.40;   12.74;    2.15;  31.4;  22.0;   7.1; 178.4;10;    40.2;   17.9;eor
880;19810701;19810731;10;  5.93;  17.51;   22.34;   13.65;    2.00;  30.7;  22.0;  10.4; 161.0;10;   127.5;   24.3;eor
880;19810801;19810831;10;  4.58;  16.94;   22.07;   12.39;    1.93;  31.5;  16.0;   6.0; 208.4;10;    57.3;   28.1;eor
880;19810901;19810930;10;  4.51;  14.43;   20.35;    9.61;    1.60;  29.0;  15.0;   2.6; 160.5;10;    49.8;   24.8;eor
880;19811001;19811031;10;  6.14;   9.09;   12.70;    5.94;    2.33;  24.0;  23.0;   0.1;  87.5;10;    70.9;   11.4;eor
880;19811101;19811130;10;  6.48;   5.04;    7.85;    2.62;    2.98;  16.4;  23.0;  -2.3;  52.9;10;    58.4;    9.9;eor
880;19811201;19811231;10;  6.56;  -2.75;   -0.25;   -5.27;    2.18;   7.1;  18.0; -15.2;  26.5;10;    61.4;    9.6;eor
880;19820101;19820131;10;  5.10;  -2.35;    1.26;   -5.45;    2.15;  10.1;  23.0; -18.7;  62.5;10;    50.6;   15.3;eor
880;19820201;19820228;10;  3.59;  -0.23;    3.83;   -3.49;    2.08;  10.4;  12.0;  -9.0; 108.5;10;    11.9;    6.2;eor
880;19820301;19820331;10;  4.12;   5.36;   10.67;    1.09;    2.49;  19.9;  33.0;  -4.6; 175.7;10;    35.4;   10.3;eor
880;19820401;19820430;10;  4.05;   6.60;   12.60;    0.84;    2.41;  23.3;  22.0;  -3.8; 211.9;10;    27.6;   10.5;eor
880;19820501;19820531;10;  3.86;  13.52;   19.92;    7.61;    1.85;  28.3;  20.0;   2.0; 268.7;10;    77.3;   21.6;eor
880;19820601;19820630;10;  4.63;  17.44;   23.06;   12.37;    2.06;  33.8;  18.0;   5.2; 247.8;10;    55.7;   15.2;eor
880;19820701;19820731;10;  3.36;  19.89;   26.50;   12.95;    1.70;  32.9;  18.0;   8.4; 300.9;10;    20.1;   15.2;eor
880;19820801;19820831;10;  4.34;  19.42;   25.87;   13.52;    1.97;  31.8;  16.0;   7.7; 226.8;10;    14.6;    2.8;eor
880;19820901;19820930;10;  2.99;  16.69;   24.25;   10.69;    1.72;  29.2;  13.0;   6.1; 215.4;10;     7.8;    4.0;eor
880;19821001;19821031;10;  4.28;  10.76;   15.65;    7.17;    2.20;  22.0;  19.0;  -0.7; 148.0;10;    27.1;    5.2;eor
880;19821101;19821130;10;  4.85;   6.48;    9.85;    3.83;    2.27;  17.3;  19.0;  -4.5;  85.6;10;    22.5;    5.3;eor
880;19821201;19821231;10;  6.03;   2.62;    5.14;    0.65;    2.46;  13.0;  26.0;  -3.2;  38.4;10;    27.5;    7.7;eor
880;19830101;19830131;10;  6.30;   4.72;    7.14;    2.20;    3.52;  14.0;  27.0;  -2.3;  37.0;10;    73.0;   10.3;eor
880;19830201;19830228;10;  5.51;  -1.70;    1.87;   -4.81;    2.19;  12.2;  25.0; -17.3;  62.5;10;    25.6;    5.6;eor
880;19830301;19830331;10;  6.23;   5.54;    9.18;    2.44;    2.61;  13.6;  22.0;  -5.2;  80.9;10;    27.4;    5.0;eor
880;19830401;19830430;10;  5.04;   9.96;   15.55;    5.35;    2.30;  24.5;  21.0;  -1.1; 165.1;10;    57.6;   12.2;eor
880;19830501;19830531;10;  5.28;  13.49;   19.01;    9.00;    1.97;  28.9;  20.0;   2.9; 162.9;10;    85.9;   36.9;eor
880;19830601;19830630;10;  4.23;  17.21;   23.73;   11.03;    2.02;  30.9;  15.0;   2.0; 260.6;10;    27.4;   23.5;eor
880;19830701;19830731;10;  2.81;  21.16;   28.65;   14.21;    2.07;  35.0;  21.0;   8.5; 333.8;10;    18.7;    9.6;eor
880;19830801;19830831;10;  3.16;  18.63;   25.68;   12.58;    1.71;  37.1;  15.0;   5.5; 257.3;10;   111.9;   45.4;eor
880;19830901;19830930;10;  4.33;  14.79;   20.14;   10.80;    2.39;  29.9;  22.0;   4.3; 142.8;10;    47.0;   31.4;eor
880;19831001;19831031;10;  4.82;  10.00;   14.41;    6.20;    2.66;  23.4;  21.0;  -3.4; 111.1;10;    21.8;   11.0;eor
880;19831101;19831130;10;  5.08;   3.85;    8.11;    0.54;    2.28;  16.3;  19.0; -10.4;  70.1;10;    30.2;   13.2;eor
880;19831201;19831231;10;  4.57;   0.84;    4.11;   -2.36;    2.46;  13.0;  18.0; -11.7;  68.2;10;    28.7;    4.4;eor
880;19840101;19840131;10;  5.57;   1.51;    4.25;   -0.76;    2.95;   9.4;  28.0;  -7.4;  48.1;10;    44.3;    8.8;eor
880;19840201;19840229;10;  4.36;  -0.17;    3.67;   -3.16;    2.26;   9.5;  20.0; -11.8;  92.3;10;    37.7;   10.0;eor
880;19840301;19840331;10;  4.17;   2.30;    7.26;   -1.85;    2.18;  17.3;  16.0;  -7.9; 154.1;10;     7.1;    4.1;eor
880;19840401;19840430;10;  5.13;   7.63;   13.06;    2.61;    1.73;  22.8;  16.0;  -2.9; 148.3;10;    53.3;   12.4;eor
880;19840501;19840531;10;  5.41;  12.76;   18.00;    8.12;    1.96;  25.5;  15.0;   0.5; 152.7;10;    73.8;   26.6;eor
880;19840601;19840630;10;  5.71;  14.57;   19.44;   10.68;    2.42;  27.0;  20.0;   1.4; 160.0;10;    54.7;    9.6;eor
880;19840701;19840731;10;  5.37;  16.39;   21.47;   12.14;    2.27;  37.2;  14.0;   8.0; 166.8;10;    41.0;   26.5;eor
880;19840801;19840831;10;  3.70;  17.94;   24.21;   12.75;    1.65;  31.4;  13.0;   6.1; 250.1;10;    67.7;   23.6;eor
880;19840901;19840930;10;  6.19;  13.33;   17.65;   10.41;    2.31;  27.7;  21.0;   6.1;  88.0;10;    59.2;   10.7;eor
880;19841001;19841031;10;  5.01;  10.98;   15.57;    7.76;    2.26;  20.5;  19.0;  -1.0; 110.0;10;    33.0;    7.4;eor
880;19841101;19841130;10;  4.66;   4.33;    8.34;    1.25;    2.33;  16.1;  32.0;  -4.2;  85.2;10;    35.3;   13.1;eor
880;19841201;19841231;10;  5.45;   0.03;    2.66;   -2.16;    1.98;   9.6;  24.0;  -7.3;  48.7;10;    23.2;    6.4;eor
880;19850101;19850131;10;  6.19;  -6.05;   -2.97;   -9.06;    2.18;   8.3;  17.0; -23.0;  33.0;10;    26.3;    3.6;eor
880;19850201;19850228;10;  5.41;  -3.97;   -0.07;   -7.28;    2.27;   8.6;  21.0; -23.0;  95.7;10;    24.7;    6.4;eor
880;19850301;19850331;10;  6.02;   3.78;    7.60;    0.67;    2.13;  13.6;  19.0;  -5.9;  78.8;10;    37.1;    9.4;eor
880;19850401;19850430;10;  5.03;   8.58;   13.80;    4.28;    2.45;  25.3;  22.0;  -1.9; 167.3;10;    55.1;   13.0;eor
880;19850501;19850531;10;  4.73;  15.14;   21.07;    9.78;    2.06;  31.1;  18.0;   2.4; 203.5;10;    22.8;    8.5;eor
880;19850601;19850630;10;  5.78;  14.56;   20.09;   10.29;    2.12;  31.5;  19.0;   4.7; 153.6;10;    69.9;   12.0;eor
880;19850701;19850731;10;  4.49;  18.10;   24.30;   12.79;    1.66;  30.8;  17.0;   8.4; 240.7;10;    35.9;    9.7;eor
880;19850801;19850831;10;  4.25;  17.86;   24.45;   12.75;    1.52;  33.3;  22.0;   6.2; 221.8;10;    66.9;   18.5;eor
880;19850901;19850930;10;  4.66;  13.75;   19.13;    9.95;    1.93;  26.6;  18.0;   4.3; 163.5;10;    37.0;   10.0;eor
880;19851001;19851031;10;  4.78;   9.19;   13.84;    5.39;    1.47;  27.8;  17.0;  -2.2; 122.2;10;     9.3;    4.3;eor
880;19851101;19851130;10;  6.31;   1.60;    4.16;   -0.66;    2.16;  15.6;  21.0;  -5.7;  36.3;10;    33.9;    7.5;eor
880;19851201;19851231;10;  6.47;   4.25;    6.97;    1.93;    2.24;  15.6;  24.0; -12.0;  39.9;10;    64.3;    7.7;eor
880;19860101;19860131;10;  6.18;   0.19;    2.72;   -2.51;    2.41;  10.8;  30.0; -15.4;  34.8;10;    50.0;    7.4;eor
880;19860201;19860228;10;  4.14;  -7.97;   -3.06;  -12.46;    1.57;   3.9;  16.0; -22.8;  87.8;10;    19.1;   10.0;eor
880;19860301;19860331;10;  4.92;   3.56;    8.10;   -0.11;    1.99;  19.7;  23.0; -15.3; 114.6;10;    40.8;    9.3;eor
880;19860401;19860430;10;  6.07;   7.62;   12.14;    4.11;    1.65;  22.5;  23.0;  -5.7; 107.2;10;    67.4;   12.4;eor
880;19860501;19860531;10;  4.30;  15.70;   21.93;   10.28;    1.47;  29.8;  18.0;   6.0; 246.5;10;   109.9;   33.3;eor
880;19860601;19860630;10;  4.02;  16.78;   22.67;   11.12;    1.64;  31.3;  13.0;   3.9; 273.2;10;    45.2;   15.7;eor
880;19860701;19860731;10;  4.95;  18.83;   25.03;   13.18;    1.49;  32.8;  21.0;   9.2; 236.9;10;    34.0;    8.9;eor
880;19860801;19860831;10;  4.66;  17.45;   22.71;   12.65;    1.39;  36.0;  16.0;   7.5; 178.6;10;    97.4;   37.5;eor
880;19860901;19860930;10;  5.45;  11.91;   16.93;    7.96;    1.49;  22.8;  13.0;   1.1; 126.2;10;    35.2;    8.1;eor
880;19861001;19861031;10;  3.95;   9.90;   14.98;    5.48;    1.66;  22.9;  28.0;  -1.6; 137.1;10;    49.3;   16.0;eor
880;19861101;19861130;10;  4.57;   6.73;   10.71;    3.60;    1.88;  16.7;  18.0;  -3.8; 105.4;10;    17.3;    6.4;eor
880;19861201;19861231;10;  6.20;   2.21;    4.68;   -0.48;    2.36;  13.7;  26.0; -10.0;  44.6;10;   105.0;   19.9;eor
880;19870101;19870131;10;  6.14;  -7.45;   -4.53;  -10.61;    1.89;   6.6;  19.0; -24.5;  50.0;10;    42.7;    6.8;eor
880;19870201;19870228;10;  5.68;  -0.54;    2.49;   -3.49;    1.69;   9.3;  18.0; -14.6;  65.0;10;    42.5;   10.6;eor
880;19870301;19870331;10;  4.40;   0.02;    4.13;   -3.54;    1.91;  13.0;  17.0; -13.6; 159.1;10;    23.6;    5.0;eor
880;19870401;19870430;10;  4.80;   9.38;   14.88;    4.60;    2.07;  26.5;  20.0;  -0.8; 183.7;10;    72.4;   24.4;eor
880;19870501;19870531;10;  5.52;  11.26;   16.79;    6.50;    2.08;  24.5;  18.0;   0.2; 181.9;10;    56.9;   16.5;eor
880;19870601;19870630;10;  5.73;  15.58;   20.66;   11.31;    2.11;  33.1;  19.0;   6.5; 172.6;10;    46.4;   11.5;eor
880;19870701;19870731;10;  5.02;  18.09;   23.94;   13.30;    1.94;  30.0;  17.0;   6.4; 225.6;10;   114.0;   41.4;eor
880;19870801;19870831;10;  5.39;  16.37;   21.38;   12.69;    2.06;  28.9;  15.0;   5.8; 164.4;10;   105.1;   44.9;eor
880;19870901;19870930;10;  4.74;  14.69;   20.10;   10.28;    1.95;  28.3;  17.0;   1.2; 140.7;10;    39.7;    7.1;eor
880;19871001;19871031;10;  4.21;   9.77;   14.65;    5.93;    2.20;  22.9;  17.0;  -2.7; 141.2;10;    16.7;   13.3;eor
880;19871101;19871130;10;  6.95;   5.93;    7.84;    4.18;    2.43;  11.4;  17.0;  -1.0;  12.1;10;    57.0;   30.1;eor
880;19871201;19871231;10;  6.15;   2.34;    4.66;   -0.04;    2.29;  14.0;  17.0; -10.7;  42.4;10;    45.4;   11.7;eor
880;19880101;19880131;10;  5.38;   3.96;    6.72;    1.58;    2.62;  14.4;  18.0;  -4.0;  70.4;10;    45.4;    8.8;eor
880;19880201;19880229;10;  6.09;   2.90;    5.74;    0.66;    2.83;  14.1;  18.0;  -3.7;  71.0;10;    73.2;   12.0;eor
880;19880301;19880331;10;  6.51;   2.90;    6.35;   -0.03;    2.53;  15.0;  21.0;  -5.2;  81.3;10;    73.2;    8.4;eor
880;19880401;19880430;10;  3.54;   8.76;   15.44;    2.81;    2.21;  25.4;  17.0;  -6.5; 229.9;10;     1.0;    0.4;eor
880;19880501;19880531;10;  3.67;  15.47;   21.54;    9.36;    2.21;  28.4;  17.0;   2.0; 284.0;10;    25.0;   11.6;eor
880;19880601;19880630;10;  5.79;  16.38;   21.49;   12.05;    1.71;  28.8;  14.0;   6.6; 185.2;10;    85.3;   16.9;eor
880;19880701;19880731;10;  5.10;  19.03;   25.36;   14.01;    1.91;  32.8;  18.0;   9.8; 232.6;10;    60.5;   13.1;eor
880;19880801;19880831;10;  4.27;  18.13;   24.54;   12.59;    2.00;  32.0;  17.0;   7.3; 232.4;10;    25.0;    8.0;eor
880;19880901;19880930;10;  5.43;  14.04;   18.85;   10.04;    2.25;  26.7;  20.0;   5.2; 136.4;10;    42.1;   11.5;eor
880;19881001;19881031;10;  5.15;   9.62;   13.85;    5.95;    2.36;  20.1;  22.0;  -4.4; 112.6;10;    11.1;    2.0;eor
880;19881101;19881130;10;  5.73;   2.65;    5.82;   -0.51;    2.58;  11.5;  24.0;  -8.7;  57.5;10;    42.2;    8.2;eor
880;19881201;19881231;10;  6.74;   3.02;    5.14;    0.68;    3.25;  10.3;  21.0;  -7.7;  31.7;10;    69.7;   10.3;eor
880;19890101;19890131;10;  4.88;   2.83;    6.32;   -0.11;    2.54;  11.3;  21.0;  -6.5;  70.4;10;    20.4;    6.3;eor
